,handle,created_at,tweet_text,key_word_list
1712,RepHarshbarger,2022-12-06T14:10:16.000Z,"Men and women, who dedicated their careers to protecting this nation, are losing their livelihoods over Biden’s COVID vaccine mandate. Our service members deserve protection from this undue termination.","['man', 'woman', 'dedicate', 'career', 'protect', 'nation', 'lose', 'livelihood', 'biden', 'covid', 'vaccine', 'mandate', 'service', 'member', 'deserve', 'protection', 'undue', 'termination']"
1713,RepHarshbarger,2022-12-05T19:49:21.000Z,"As our nation faces new and unprecedented challenges, let us keep Psalm 27:1 in our hearts: “the Lord is my light and salvation, so why should I be afraid?”

With faith and fearlessness, God will lead this great nation through turbulent times.","['nation', 'face', 'new', 'unprecedented', 'challenge', 'let', 'keep', 'psalm', 'heart', 'lord', 'light', 'salvation', 'so', 'afraid', 'faith', 'fearlessness', 'god', 'lead', 'great', 'nation', 'turbulent', 'time']"
1714,RepHarshbarger,2022-12-05T18:51:16.000Z,"As for me and East Tennessee, we are NOT proud of Joe Biden’s handiwork: 

- Record breaking fentanyl overdoses
- Decade-high crime rates
- 40-year high inflation
- Open border
- Afghanistan disaster
- Unaffordable gas prices
- Parent’s rights trampled

Changes coming soon… https://t.co/Zq7UadgaCT","['east', 'tennessee', 'proud', 'joe', 'biden', 'handiwork', 'record', 'break', 'fentanyl', 'overdose', 'decade', 'high', 'crime', 'rate', 'year', 'high', 'inflation', 'open', 'border', 'afghanistan', 'disaster', 'unaffordable', 'gas', 'price', 'parent', 'right', 'trample', 'change', 'come', 'soon']"
1715,RepHarshbarger,2022-12-05T15:15:42.000Z,"Today we remember MSG Jefferson Davis, who lost his life 21 years ago.

MSG Davis was an East Tennessee native who gave his life in defense of our freedom.

Please join me in praying for his family and the families of all of our service members. https://t.co/yPk0ATcgED","['today', 'remember', 'msg', 'jefferson', 'davis', 'lose', 'life', 'year', 'ago', 'msg', 'davis', 'east', 'tennessee', 'native', 'give', 'life', 'defense', 'freedom', 'join', 'pray', 'family', 'family', 'service', 'member']"
1716,RepHarshbarger,2022-12-04T15:19:14.000Z,"Science supports the efficacy of natural immunity.

That's why, together with @SenMikeLee, I introduced the Natural Immunity is Real Act, which requires the Fed Gov to acknowledge Natural Immunity.","['science', 'support', 'efficacy', 'natural', 'immunity', 'together', 'introduce', 'natural', 'immunity', 'real', 'act', 'require', 'fed', 'gov', 'acknowledge', 'natural', 'immunity']"
1717,RepHarshbarger,2022-12-04T15:19:13.000Z,"@JoeBiden failed to follow the science and created a crisis within our military by mandating vaccines.

We must do right by our service members and end this policy. https://t.co/yEoxyi7y39","['fail', 'follow', 'science', 'create', 'crisis', 'military', 'mandate', 'vaccine', 'do', 'right', 'service', 'member', 'end', 'policy']"
1718,RepHarshbarger,2022-12-03T01:22:56.000Z,".@elonmusk thank you for releasing this. 

This is a step in the right direction to restore confidence in our electoral process.","['thank', 'release', 'step', 'right', 'direction', 'restore', 'confidence', 'electoral', 'process']"
1719,RepHarshbarger,2022-12-03T01:22:56.000Z,"The leftist employees at @Twitter undermined democracy by suppressing the truth.

The American people deserve answers. https://t.co/AC88hIHJlX","['leftist', 'employee', 'undermine', 'democracy', 'suppress', 'truth', 'american', 'people', 'deserve', 'answer']"
1720,RepHartzler,2022-12-06T21:39:46.000Z,"RT @FRCdc: TONIGHT | 8:00 PM ET

How does the (Dis)Respect for Marriage Act impact the family? Join us for a discussion on marriage and fam…","['rt', 'tonight', 'pm', 'et', 'marriage', 'act', 'impact', 'family', 'join', 'discussion', 'marriage', 'fam']"
1721,RepHartzler,2022-12-05T21:49:42.000Z,"This morning SCOTUS heard arguments in 303 Creative v. Elenis. I was glad to support Lorie Smith's right to speak and create in accordance with her faith, leading an amicus brief with @RepDLamborn and @SenTedCruz asking the Court to uphold her First Amendment rights. https://t.co/VqFL5aBYey","['morning', 'scotus', 'hear', 'argument', 'creative', 'elenis', 'glad', 'support', 'lorie', 'smith', 'right', 'speak', 'create', 'accordance', 'faith', 'lead', 'amicus', 'brief', 'ask', 'court', 'uphold', 'first', 'amendment', 'right']"
1722,RepHartzler,2022-12-02T18:12:31.000Z,"RT @HouseGOP: This Christmas, Americans will pay more for just about everything under the tree thanks to #Bidenflation.
https://t.co/rxl9cO…","['rt', 'christmas', 'americans', 'pay', 'more', 'just', 'tree', 'thank', 'bidenflation']"
1723,RepHartzler,2022-12-01T16:47:32.000Z,"Proud to stand with the protesters in China who are facing oppressive lockdowns. Their blank white papers symbolize their voiceless demonstrations, but their actions are powerful and I support their cause for freedom. https://t.co/UhSup122ym","['proud', 'stand', 'protester', 'china', 'face', 'oppressive', 'lockdown', 'blank', 'white', 'paper', 'symbolize', 'voiceless', 'demonstration', 'action', 'powerful', 'support', 'cause', 'freedom']"
1724,RepHartzler,2022-11-29T19:55:09.000Z,"RT @HouseAgGOP: Relying on our adversaries rather than unleashing clean, American energy production is a blatant slight to U.S. energy prod…","['rt', 'rely', 'adversary', 'rather', 'unleash', 'clean', 'american', 'energy', 'production', 'blatant', 'slight', 'energy', 'prod']"
1725,RepHartzler,2022-11-24T17:10:26.000Z,RT @Brianontheair: Missouri's outgoing fourth district congresswoman @RepHartzler (R-Harrisonville) is thanking her constituents on Thanksg…,"['rt', 'missouri', 'outgoing', 'fourth', 'district', 'congresswoman', 'r', 'harrisonville', 'thank', 'constituent', 'thanksg']"
1726,RepHartzler,2022-11-24T17:08:22.000Z,"Happy Thanksgiving! I hope you enjoy the time with friends and family and have a day filled with joy, happiness, and gratitude. https://t.co/F3leSq2l7y","['happy', 'thanksgiving', 'hope', 'enjoy', 'time', 'friend', 'family', 'have', 'day', 'fill', 'joy', 'happiness', 'gratitude']"
1727,RepHartzler,2022-11-24T17:05:55.000Z,"RT @HouseAgGOP: Thanks to America’s farmers and ranchers, we enjoy the most abundant food supply in the world not just on Thanksgiving but…","['rt', 'thank', 'america', 'farmer', 'rancher', 'enjoy', 'most', 'abundant', 'food', 'supply', 'world', 'just', 'thanksgiving']"
1728,RepHartzler,2022-11-24T06:29:18.000Z,RT @GOPLeader: RT if you are thankful for our brave Border Patrol personnel! 🇺🇸 https://t.co/2RXp6FflcA,"['rt', 'rt', 'thankful', 'brave', 'border', 'patrol', 'personnel']"
1729,RepHartzler,2022-11-22T23:34:58.000Z,"RT @FRCdc: ""There is no [religious freedom] protections for the ordinary Christian in the workplace.""
@RepHartzler sounds the alarm on the…","['rt', 'be', 'religious', 'freedom', 'protection', 'ordinary', 'christian', 'workplace', 'sound', 'alarm']"
1740,repkevinhern,2022-12-06T22:46:09.000Z,Teachers unions and Democrat leaders will answer for the harm they've done to our children. https://t.co/f8kMetPr8w,"['teacher', 'union', 'democrat', 'leader', 'answer', 'harm', 'do', 'child']"
1741,repkevinhern,2022-12-06T18:00:22.000Z,"RT @RNCResearch: With a straight face, Ron Klain says ""fiscal responsibility is very important to us in the Biden administration.""

...Econ…","['rt', 'straight', 'face', 'ron', 'klain', 'say', 'fiscal', 'responsibility', 'very', 'important', 'biden', 'administration', 'econ']"
1742,repkevinhern,2022-12-06T15:13:36.000Z,"There is nothing more important than the safety, security, and sovereignty of our nation. https://t.co/qQAYIx9h8v","['be', 'more', 'important', 'safety', 'security', 'sovereignty', 'nation']"
1743,repkevinhern,2022-12-05T17:22:58.000Z,"“Getting things done”, including:

❌ 4 decade-high inflation
❌ Recession
❌ Open border
❌ High gas prices
❌ Failed Afghanistan withdrawal https://t.co/hpeIox9Byr","['get', 'thing', 'do', 'include', 'decade', 'high', 'inflation', 'recession', 'open', 'border', 'high', 'gas', 'price', 'failed', 'afghanistan', 'withdrawal']"
1744,repkevinhern,2022-12-02T19:39:41.000Z,"RT @FRCdc: The RSC is ""the Conservative conscience for the Conference.""
@repkevinhern previews his upcoming role as chairman of the @Republ…","['rt', 'rsc', 'conservative', 'conscience', 'conference', 'preview', 'upcoming', 'role', 'chairman']"
1745,repkevinhern,2022-12-01T23:22:46.000Z,"You can watch the interview here ➡️ 

https://t.co/xvWwioGOKe

@FRCdc","['watch', 'interview', 'here']"
1746,repkevinhern,2022-12-01T22:18:17.000Z,"RT @FRCdc: ""You have an administration that has time and time again said openly that they want to destroy the [oil] industry.""

@repkevinhe…","['rt', 'have', 'administration', 'have', 'time', 'time', 'again', 'say', 'openly', 'want', 'destroy', 'oil', 'industry']"
1747,repkevinhern,2022-12-01T22:01:18.000Z,I’ll be on the Tony Perkins Show on @AFRnet in a few minutes - tune in!,"['tony', 'perkins', 'show', 'few', 'minute', 'tune', 'in']"
1748,repkevinhern,2022-12-01T18:46:59.000Z,This is the Biden Border Crisis. https://t.co/foSPGvXGYH,"['biden', 'border', 'crisis']"
1749,repkevinhern,2022-12-01T16:16:46.000Z,"RT @johnrobertsFox: .@PressSec Karine Jean Pierre said this yesterday about @JoeBiden ""So, look, he’s been there.  He’s been to the border.…","['rt', 'karine', 'jean', 'pierre', 'say', 'yesterday', 'so', 'look', 'there', 'border']"
1750,RepHerrell,2022-12-06T15:55:12.000Z,"RT @RepPatFallon: Joe Biden is currently sitting on almost 5,000 pending Applications for Permits to Drill for oil and LNG.

Why? We deserv…","['rt', 'joe', 'biden', 'currently', 'sit', 'almost', 'pende', 'applications', 'permit', 'drill', 'oil', 'lng', 'deserv']"
1751,RepHerrell,2022-12-06T15:55:05.000Z,RT @Jim_Jordan: Maybe the FBI should spend less time working with Big Tech to suppress the Hunter Biden story and more time on solving actu…,"['rt', 'maybe', 'fbi', 'spend', 'less', 'time', 'work', 'big', 'tech', 'suppress', 'hunter', 'biden', 'story', 'more', 'time', 'solve', 'actu']"
1752,RepHerrell,2022-12-02T05:02:34.000Z,"Today, we have a crisis. 

In a year, a catastrophe.  

The Biden administration simply does not care about our borders. 

https://t.co/z16o3tv5wu","['today', 'have', 'crisis', 'year', 'catastrophe', 'biden', 'administration', 'simply', 'care', 'border']"
1753,RepHerrell,2022-11-28T20:04:34.000Z,"RT @RepRonEstes: One month into FY23 and the chaos at our border continues to set records. CBP had 230,678 migrant encounters along our sou…","['rt', 'month', 'chaos', 'border', 'continue', 'set', 'record', 'cbp', 'have', 'migrant', 'encounter', 'sou']"
1754,RepHerrell,2022-11-28T20:03:32.000Z,RT @RepPeteStauber: In 2022 every family in America should have access to affordable and reliable energy. It's time to restore American ene…,"['rt', 'family', 'america', 'have', 'access', 'affordable', 'reliable', 'energy', 'time', 'restore', 'american', 'ene']"
1755,RepHerrell,2022-11-24T05:36:17.000Z,"May all Americans be blessed with peace and friendship this Thanksgiving. 

And may God bless the families of New Mexico, especially the hardworking men and women who put food on the table, trucks on the road, and boots on the ground. https://t.co/Wk0l8vfM5Q","['americans', 'bless', 'peace', 'friendship', 'thanksgiving', 'god', 'bless', 'family', 'new', 'mexico', 'especially', 'hardworke', 'man', 'woman', 'put', 'food', 'table', 'truck', 'road', 'boot', 'ground']"
1756,RepHerrell,2022-11-23T03:10:36.000Z,"DHS Secretary Mayorkas has repeatedly demonstrated a complete inability--in fact, a complete disdain--to protect our country and our border communities. He should resign or be impeached. https://t.co/ZSTfoYTZ9g","['dhs', 'secretary', 'mayorkas', 'repeatedly', 'demonstrate', 'complete', 'inability', 'fact', 'complete', 'disdain', 'protect', 'country', 'border', 'community', 'resign', 'impeach', 'g']"
1757,RepHerrell,2022-11-23T03:07:31.000Z,"RT @GOPoversight: We’ve identified over 50 countries the Biden Family sought business in. 

The Biden Family sold access to enrich themselv…","['rt', 'identify', 'country', 'biden', 'family', 'seek', 'business', 'biden', 'family', 'sell', 'access', 'enrich', 'themselv']"
1758,RepHerrell,2022-11-15T17:04:22.000Z,"As the Biden administration continues its disastrous failure to protect our country, more and more governors who want to keep their people safe will be doing this. https://t.co/m3qzJ3E2O1","['biden', 'administration', 'continue', 'disastrous', 'failure', 'protect', 'country', 'more', 'more', 'governor', 'want', 'keep', 'people', 'safe', 'do']"
1759,RepHerrell,2022-11-14T18:32:57.000Z,"RT @RepTroyNehls: Illegal aliens are costing NYC at least $600,000,000 a year. 

How much do they cost actual border states?","['rt', 'illegal', 'alien', 'cost', 'nyc', 'at', 'least', 'year', 'much', 'cost', 'actual', 'border', 'state']"
1760,HerreraBeutler,2022-09-29T20:20:11.000Z,"RT @westerncaucus: Hydropower is the centerpiece of the PNW’s energy policy.

🎥 WATCH: @HerreraBeutler is committed to a future where the p…","['rt', 'hydropower', 'centerpiece', 'pnw', 'energy', 'policy', 'watch', 'commit', 'future', 'p']"
1761,HerreraBeutler,2022-09-21T13:26:09.000Z,"RT @bamhtf: Today, our Task Force is hosting #CongressGoesPurple to celebrate the 22 million Americans in recovery, support those still str…","['rt', 'today', 'task', 'force', 'host', 'congressgoespurple', 'celebrate', 'americans', 'recovery', 'support', 'still', 'str']"
1762,HerreraBeutler,2022-09-13T15:43:24.000Z,"Southwest Washington: please remain vigilant and stay tuned to updates from the @GPNF as we monitor ongoing wildfires in our region.

Also, stay tuned to the Northwest Fire Interactive Web Map, here: https://t.co/1Cpuyb8Orx https://t.co/hNJGUYCGE2","['southwest', 'washington', 'remain', 'vigilant', 'stay', 'tune', 'update', 'monitor', 'ongoing', 'wildfire', 'region', 'also', 'stay', 'tune', 'northwest', 'fire', 'interactive', 'web', 'map', 'here']"
1763,HerreraBeutler,2022-09-11T15:01:00.000Z,"Today we reflect upon and mourn the thousands of innocent American lives lost in the horrific terrorist attacks on September 11, 2001. To the families of those who lost loved ones that day: we will never forget. https://t.co/P4EgTpu9CS","['today', 'reflect', 'mourn', 'thousand', 'innocent', 'american', 'life', 'lose', 'horrific', 'terrorist', 'attack', 'september', 'family', 'lose', 'love', 'one', 'day', 'never', 'forget']"
